date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:10:13	1291/1291	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-50b%22	http://cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	C:/My%20Web%20Sites/testduan1/cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	(from https://bean-perfume.mysapo.net/afnan)
08:10:14	4106/4106	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2001%20Mar%202024%2007:28:43%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/search_filter.js?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/search_filter02fb.js	(from https://bean-perfume.mysapo.net/afnan)
08:10:14	22224/22224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2001%20Mar%202024%2007:28:43%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/jquery-ui-min.js?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/jquery-ui-min02fb.js	(from https://bean-perfume.mysapo.net/afnan)
08:10:14	12068/12068	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2001%20Mar%202024%2007:28:43%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/col.js?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/col02fb.js	(from https://bean-perfume.mysapo.net/afnan)
08:10:14	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.a5.delayed	(from https://bean-perfume.mysapo.net/ariana-grande)
08:10:15	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.a6.delayed	(from https://bean-perfume.mysapo.net/alfred-dunhill)
08:10:15	69755/69755	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:08%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/bg_collections.jpg?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/bg_collections02fb.jpg	(from https://bean-perfume.mysapo.net/afnan)
08:10:15	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.a7.delayed	(from https://bean-perfume.mysapo.net/armaf)
08:10:16	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.a8.delayed	(from https://bean-perfume.mysapo.net/bond-no-9)
08:10:17	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.a9.delayed	(from https://bean-perfume.mysapo.net/balmain)
08:10:17	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.aa.delayed	(from https://bean-perfume.mysapo.net/byredo)
08:10:18	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.ab.delayed	(from https://bean-perfume.mysapo.net/burberry)
08:10:18	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.ac.delayed	(from https://bean-perfume.mysapo.net/chopard)
08:10:19	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.ad.delayed	(from https://bean-perfume.mysapo.net/cartier)
08:10:20	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.ae.delayed	(from https://bean-perfume.mysapo.net/christian-dior)
08:10:21	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.af.delayed	(from https://bean-perfume.mysapo.net/calvin-klein)
08:10:21	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.b0.delayed	(from https://bean-perfume.mysapo.net/diesel)
08:10:22	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.b1.delayed	(from https://bean-perfume.mysapo.net/diptyque)
08:10:22	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.b2.delayed	(from https://bean-perfume.mysapo.net/donna-karan)
08:10:23	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.b3.delayed	(from https://bean-perfume.mysapo.net/davidoff)
08:10:24	725/725	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2001:10:24%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/sortdown.png?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/sortdown02fb.png	(from https://bean-perfume.mysapo.net/collections/all)
08:10:24	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.b6.delayed	(from https://bean-perfume.mysapo.net/collections/all)
08:10:25	55577/55577	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jan%202024%2004:36:14%20GMT	http://bizweb.dktcdn.net/100/503/826/files/nong-do-va-mui-huong-nuoc-hoa.jpg?v=1701252641795	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/files/nong-do-va-mui-huong-nuoc-hoae9d8.jpg	(from https://bean-perfume.mysapo.net/collections/all)
08:10:26	323373/323373	---M-Z	200	added ('OK')	text/html	etag:W/%223d1242f94fd34a2408412efee0e11e51%22	https://bean-perfume.mysapo.net/nuoc-hoa-nam-ajmal-gray	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-nam-ajmal-gray.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nam)
08:10:26	329087/329087	---M-Z	200	added ('OK')	text/html	etag:W/%22c2c144b17e557910059fd191a2f5c194%22	https://bean-perfume.mysapo.net/nuoc-hoa-nam-ajmal-amaze	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-nam-ajmal-amaze.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nam)
08:10:27	324928/324928	---M-Z	200	added ('OK')	text/html	etag:W/%224322714aee5e1baf4649dbc664bddef3%22	https://bean-perfume.mysapo.net/nuoc-hoa-nam-ajmal-vision	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-nam-ajmal-vision.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nam)
08:10:27	325890/325890	---M-Z	200	added ('OK')	text/html	etag:W/%22b996f804291ff31ab9e968f0c0aa253e%22	https://bean-perfume.mysapo.net/nuoc-hoa-jolie-dion-blue-60ml	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-jolie-dion-blue-60ml.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nam)
08:10:28	326846/326846	---M-Z	200	added ('OK')	text/html	etag:W/%2215746999b9f9a814025138bc60d2fbcf%22	https://bean-perfume.mysapo.net/nuoc-hoa-wisal-dhahab-spray	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-wisal-dhahab-spray.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nam)
08:10:28	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.bd.delayed	(from https://bean-perfume.mysapo.net/nuoc-hoa-nam)
08:10:29	324172/324172	---M-Z	200	added ('OK')	text/html	etag:W/%22a79d9f298c272e4e427f0ea4b0ed8567%22	https://bean-perfume.mysapo.net/nuoc-hoa-entice-for-men	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-entice-for-men.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nam)
08:10:30	324696/324696	---M-Z	200	added ('OK')	text/html	etag:W/%225e3db90e1153dc8421f8aa4e87cc4e78%22	https://bean-perfume.mysapo.net/nuoc-hoa-evoke-for-women	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-evoke-for-women.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nu)
08:10:30	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.c0.delayed	(from https://bean-perfume.mysapo.net/nuoc-hoa-nu)
08:10:30	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.c1.delayed	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex)
08:10:32	326117/326117	---M-Z	200	added ('OK')	text/html	etag:W/%22b322283acc02895f6804f3b6db4776a2%22	https://bean-perfume.mysapo.net/nuoc-hoa-elixir-precious-for-women	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/nuoc-hoa-elixir-precious-for-women.html	(from https://bean-perfume.mysapo.net/nuoc-hoa-nu)
08:10:33	12204/12204	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2003:20:32%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/blog_article_style.scss.css?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/blog_article_style.scss02fb.css	(from https://bean-perfume.mysapo.net/tin-tuc)
08:10:33	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.c4.delayed	(from https://bean-perfume.mysapo.net/tin-tuc)
08:10:36	266093/266093	---M-Z	200	added ('OK')	text/html	etag:W/%2219923bdb948a47037c4fc68fb33a990f%22	https://bean-perfume.mysapo.net/tin-tuc?page=2	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/tin-tuc4658.html	(from https://bean-perfume.mysapo.net/tin-tuc)
08:10:36	3344/3344	---MCZ	200	added ('OK')	text/css	date:Fri,%2001%20Mar%202024%2017:37:23%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/contact_style.scss.css?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/contact_style.scss02fb.css	(from https://bean-perfume.mysapo.net/lien-he)
08:10:36	884/884	---MC-	200	added ('OK')	text/javascript	date:Fri,%2008%20Mar%202024%2001:10:36%20GMT	https://www.google.com/recaptcha/api.js?render=6Ldtu4IUAAAAAMQzG1gCw3wFlx_GytlZyLrXcsuK	C:/My%20Web%20Sites/testduan1/www.google.com/recaptcha/apif78f.js	(from https://bean-perfume.mysapo.net/lien-he)
08:10:36	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.c7.delayed	(from https://bean-perfume.mysapo.net/lien-he)
08:10:37	23908/23908	---MCZ	200	added ('OK')	text/css	date:Fri,%2008%20Mar%202024%2001:10:37%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/account_oder_style.scss.css?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/account_oder_style.scss02fb.css	(from https://bean-perfume.mysapo.net/account/register)
08:10:37	43/43	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2029%20Nov%202023%2016:55:52%20GMT	http://bizweb.dktcdn.net/assets/themes_support/bizweb-api.js	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/assets/themes_support/bizweb-api.js	(from https://bean-perfume.mysapo.net/account/register)
08:10:37	1518/1518	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2013%20Nov%202023%2016:58:17%20GMT	http://bizweb.dktcdn.net/assets/themes_support/common.js	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/assets/themes_support/common.js	(from https://bean-perfume.mysapo.net/account/register)
08:10:38	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.cc.delayed	(from https://bean-perfume.mysapo.net/account/register)
08:10:38	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.cd.delayed	(from https://bean-perfume.mysapo.net/account/login)
08:10:39	848/848	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2004%20Jan%202024%2017:21:54%20GMT	http://bizweb.dktcdn.net/assets/themes_support/customer.js	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/assets/themes_support/customer.js	(from https://bean-perfume.mysapo.net/account/register)
08:10:39	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.ce.delayed	(from https://bean-perfume.mysapo.net/san-pham-yeu-thich)
08:10:39	20395/20395	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Mar%202024%2001:15:57%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/cartpage.scss.css?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/cartpage.scss02fb.css	(from https://bean-perfume.mysapo.net/cart)
08:10:39	40481/40481	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Mar%202024%2001:15:56%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/sweetalert-min.js?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/sweetalert-min02fb.js	(from https://bean-perfume.mysapo.net/cart)
08:10:40	29336/29336	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Mar%202024%2001:16:04%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/bootstrap-datepicker.js?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/bootstrap-datepicker02fb.js	(from https://bean-perfume.mysapo.net/cart)
08:10:40	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.d3.delayed	(from https://bean-perfume.mysapo.net/cart)
08:10:40	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.d4.delayed	(from https://bean-perfume.mysapo.net/cart)
08:10:40	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.d5.delayed	(from https://bean-perfume.mysapo.net/cart)
08:10:41	1628/1628	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Mar%202024%2001:16:05%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/cookie.js?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/cookie02fb.js	(from https://bean-perfume.mysapo.net/cart)
08:10:41	39939/39939	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2001:10:41%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml.png?v=1701251789210	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100mlae72.png	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:41	54997/54997	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:41%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-14022022110240.jpg?v=1701251802797	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-140220221102402e1c.jpg	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:43	35063/35063	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Mar%202024%2003:27:24%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/product_style.scss.css?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/product_style.scss02fb.css	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:49	39939/39939	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2001:10:43%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml.png?v=1701251789210	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100mlae72.png	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:50	39571/39571	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2001:10:43%20GMT	https://bizweb.dktcdn.net/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml.png?v=1701251789210	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100mlae72.png	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:51	49511/49511	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:44%20GMT	https://bizweb.dktcdn.net/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-14022022110240.jpg?v=1701251802797	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-140220221102402e1c.jpg	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:51	54997/54997	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:44%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-14022022110240.jpg?v=1701251802797	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-140220221102402e1c.jpg	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:52	7707/7707	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2001:10:51%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml.png?v=1701251789210	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100mlae72.png	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:52	2193/2193	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:51%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/chinhsach_1.jpg?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/chinhsach_102fb.jpg	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:52	1764/1764	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:04:19%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/chinhsach_2.jpg?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/chinhsach_202fb.jpg	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:52	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.e2.delayed	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:52	1732/1732	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:52%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/chinhsach_3.jpg?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/chinhsach_302fb.jpg	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:52	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.e3.delayed	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:53	21830/21830	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:51%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-14022022110240.jpg?v=1701251802797	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-creed-millesime-imperial-edp-100ml-6209d460e9744-140220221102402e1c.jpg	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:53	21881/21881	---MCZ	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2002:20:51%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/picbox.scss.css?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/picbox.scss02fb.css	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:54	56239/56239	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2008%20Mar%202024%2001:10:52%20GMT	http://bizweb.dktcdn.net/100/503/826/themes/932476/assets/picbox.js?1709175143725	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/themes/932476/assets/picbox02fb.js	(from https://bean-perfume.mysapo.net/unisex-creed-millesime-imperial)
08:10:54	57309/57309	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:54%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-14022022153244.jpg?v=1701251057547	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-140220221532446503.jpg	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:10:56	85248/85248	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2001:10:53%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml.png?v=1701251056543	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/grande/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml8999.png	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:11:04	42441/42441	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Feb%202024%2003:54:38%20GMT	https://bizweb.dktcdn.net/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-14022022153244.jpg?v=1701251057547	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-140220221532446503.jpg	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:11:06	57309/57309	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:10:56%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-14022022153244.jpg?v=1701251057547	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-140220221532446503.jpg	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:11:08	27618/27618	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Mar%202024%2001:11:04%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml.png?v=1701251056543	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml8999.png	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:11:08	85248/85248	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Mar%202024%2010:54:01%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml.png?v=1701251056543	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/1024x1024/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml8999.png	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:11:08	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.ee.delayed	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:11:08	0/-1	---M--	302	error ('')			https://bean-perfume.mysapo.net/checkout	C:/My%20Web%20Sites/testduan1/bean-perfume.mysapo.net/checkout.ef.delayed	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
08:11:09	25495/25495	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2001:11:06%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-14022022153244.jpg?v=1701251057547	C:/My%20Web%20Sites/testduan1/bizweb.dktcdn.net/thumb/medium/100/503/826/products/nuoc-hoa-unisex-gucci-the-virgin-violet-edp-100ml-620a13ac6fd48-140220221532446503.jpg	(from https://bean-perfume.mysapo.net/nuoc-hoa-unisex-gucci-the-virgin-violet)
